"","inspection_id","license_","facility_type","risk","inspection_date","inspection_type","results","pass_flag","criticalCount","seriousCount","minorCount","pastFail","pastCritical","pastSerious","pastMinor","timeSinceLast","firstRecord","minDate","maxDate","payment_date","license_start_date","expiration_date","doing_business_as_name","address","city","state","zip_code","ward","precinct","police_district","license_description","latitude","longitude","location","criticalFound","ageAtInspection","consumption_on_premises_incidental_activity","tobacco_retail_over_counter","limited_business_license","package_goods","outdoor_patio","public_place_of_amusement","tavern","retail_food_establishment","caterers_liquor_license","filling_station","precipIntensity","temperatureMax","windSpeed","humidity","heat_burglary","heat_sanitation","heat_garbage"
"3727","1329308","17161","Restaurant","Risk 1 (High)",2013-05-24,"Canvass","Pass",1,0,0,3,0,0,0,5,0.449315068493151,0,2006-11-16,2015-10-15,2011-10-07,2011-10-16,2013-10-15,"BAR CAFE SAN FRANCESCO","3815 N HARLEM AVE","CHICAGO","IL","60634","38","w_38_p_3","16","Retail Food Establishment",41.9493896166085,-87.8070029125247,"(41.94938961660852, -87.80700291252472)",0,6.52317351598173,1,0,0,0,0,0,0,0,0,0,0.0129533333333333,68.6366666666667,14.3166666666667,0.75,26.3118637823173,46.3037231210248,21.0396324543542
"3729","1138486","1716504","Restaurant","Risk 1 (High)",2012-09-14,"Canvass","Pass",1,0,0,1,1,0,0,0,0.942465753424658,0,2006-10-18,2015-03-15,2011-03-10,2011-03-16,2013-03-15,"FEAST & THE GODDESS GOLD COAST","25 E DELAWARE PL","CHICAGO","IL","60611","42","w_42_p_32","18","Retail Food Establishment",41.8990506725085,-87.6270984411232,"(41.899050672508466, -87.62709844112322)",0,5.91232876712329,1,0,0,1,0,0,0,0,0,0,0.00140333333333333,79.64,12.0966666666667,0.58,37.4771600397812,19.6361427620667,5.28731580459065
"3732","1326924","1716608","Restaurant","Risk 1 (High)",2013-04-12,"Canvass","Fail",0,0,1,1,0,0,0,4,1.42739726027397,0,2006-07-10,2016-08-15,2012-07-23,2012-08-16,2014-08-15,"RESURRECTION RETIREMENT COMMUNITY","7262 W PETERSON AVE","CHICAGO","IL","60631","41","w_41_p_20","16","Retail Food Establishment",41.9900200230354,-87.8092242889504,"(41.99002002303537, -87.8092242889504)",0,6.76164383561644,0,0,0,0,0,0,0,0,0,0,0.0111866666666667,47.2266666666667,13,0.91,12.9097163940908,6.48416551651567,5.45538026236204
"3734","1092323","1716759","Restaurant","Risk 1 (High)",2013-02-27,"Canvass","Pass",1,0,0,3,0,0,2,6,0.76986301369863,0,2006-10-19,2016-06-15,2012-05-14,2012-06-16,2014-06-15,"de - li - cious cafe","3827 N LINCOLN AVE 1","CHICAGO","IL","60613","47","w_47_p_29","19","Retail Food Establishment",41.9513955894789,-87.6766693012828,"(41.951395589478935, -87.67666930128276)",0,6.36449771689498,0,0,0,0,0,0,0,0,0,0,0.00339,36.57,10.7566666666667,0.723333333333333,26.5468993659306,14.7988991873203,34.5240856706405
"3736","1235766","1716787","Grocery Store","Risk 3 (Low)",2013-05-03,"Canvass","Pass",1,0,0,2,1,0,0,0,2,0,2006-06-15,2015-07-15,2011-07-07,2011-07-16,2013-07-15,"GREEN ARCH FOOD MART","5555 N BROADWAY","CHICAGO","IL","60640","48","w_48_p_3","20","Retail Food Establishment",41.9834200907444,-87.6599158167823,"(41.98342009074442, -87.65991581678234)",0,6.88767123287671,0,1,1,0,0,0,0,0,0,0,0.00105,75.9266666666667,15.0133333333333,0.586666666666667,9.25827261450092,15.5369352059501,1.17977529851645
"3740","1326540","1716822","Restaurant","Risk 1 (High)",2013-03-25,"Canvass","Pass",1,0,0,1,0,0,0,2,0.646575342465753,0,2006-06-01,2014-12-15,2013-10-22,2012-12-16,2014-12-15,"RAINBOW BEACH SUB SHOP","7520 S EXCHANGE AVE","CHICAGO","IL","60649","7","w_7_p_28","4","Retail Food Establishment",41.7584410518942,-87.5598037112716,"(41.75844105189417, -87.55980371127156)",0,6.81917808219178,0,0,0,0,0,0,0,0,0,0,0.0000966666666666667,35.5066666666667,10.87,0.626666666666667,72.6705545413319,81.0605625635085,8.70265487059296
"3742","1365245","1716955","Restaurant","Risk 2 (Medium)",2013-08-26,"Canvass","Pass",1,0,0,2,0,0,1,2,0.802739726027397,0,2006-06-09,2014-10-15,2012-10-29,2012-10-16,2014-10-15,"JIMMY JOHN'S- STATE","725 S STATE ST 1ST","CHICAGO","IL","60605","2","w_2_p_58","1","Retail Food Establishment",41.8724865917562,-87.6273989196209,"(41.872486591756214, -87.6273989196209)",0,7.21917808219178,0,0,0,0,0,0,0,0,0,0,0,81.8333333333333,8.70333333333333,0.586666666666667,15.7259437730175,7.39966564965675,0.425048315856383
"3744","1322311","1717064","Restaurant","Risk 1 (High)",2013-01-04,"Canvass","Pass",1,0,0,3,0,0,1,4,0.30958904109589,0,2007-03-07,2015-02-15,2011-02-15,2011-02-16,2013-02-15,"LAS TABLAS ON LINCOLN","2942-2944 N LINCOLN AVE","CHICAGO","IL","60657","32","w_32_p_8","19","Retail Food Establishment",41.935230471832,-87.6626619164854,"(41.93523047183199, -87.66266191648539)",0,5.83561643835616,1,0,0,0,0,1,0,0,0,0,0,28.94,11.1133333333333,0.613333333333333,25.6495420093868,28.3983388314241,19.6727952903399
"3748","1166386","1717126","Restaurant","Risk 2 (Medium)",2013-08-29,"Canvass","Pass",1,0,0,0,0,0,0,8,1.53150684931507,0,2006-09-29,2014-12-15,2012-11-08,2012-12-16,2014-12-15,"DUNKIN DONUTS / BASKIN ROBINS","3801 W BELMONT AVE 1ST","CHICAGO","IL","60618","30","w_30_p_25","25","Retail Food Establishment",41.9390447904852,-87.7223515775033,"(41.93904479048524, -87.72235157750332)",0,6.92054794520548,0,0,0,0,0,0,0,0,0,0,0,88.85,10.9333333333333,0.65,35.6595356804075,37.2895351596575,42.0337565591107
"3749","557687","1717233","Restaurant","Risk 2 (Medium)",2012-01-26,"Canvass","Fail",0,0,0,0,0,0,0,0,2,1,2006-09-15,2015-01-15,2011-01-10,2011-01-16,2013-01-15,"DUNKIN' DONUTS/BASKIN ROBBINS","2337 N CICERO AVE","CHICAGO","IL","60639","31","w_31_p_42","25","Retail Food Establishment",41.9235496884036,-87.7461338752981,"(41.92354968840358, -87.7461338752981)",0,5.36723744292237,0,0,0,0,0,0,0,0,0,0,0.00218333333333333,38.8266666666667,11.4766666666667,0.79,28.0411205497051,19.6248932051743,11.3190428135683
"3750","557693","1717233","Restaurant","Risk 2 (Medium)",2012-01-27,"Canvass","Pass",1,0,0,0,1,0,0,0,0.00273972602739726,0,2006-09-15,2015-01-15,2011-01-10,2011-01-16,2013-01-15,"DUNKIN' DONUTS/BASKIN ROBBINS","2337 N CICERO AVE","CHICAGO","IL","60639","31","w_31_p_42","25","Retail Food Establishment",41.9235496884036,-87.7461338752981,"(41.92354968840358, -87.7461338752981)",0,5.36997716894977,0,0,0,0,0,0,0,0,0,0,0,35.7966666666667,6.99666666666667,0.796666666666667,29.385368485128,19.6146645086513,11.4736230359304
"3754","1151501","1717273","Restaurant","Risk 1 (High)",2013-08-06,"Canvass","Pass",1,0,0,3,0,0,0,3,1.36438356164384,0,2006-07-17,2015-12-15,2011-12-13,2011-12-16,2013-12-15,"TAQUERIA TACO BUENO INC.","2057 W CERMAK RD","CHICAGO","IL","60608","25","w_25_p_20","10","Retail Food Establishment",41.8520303098939,-87.6780909730422,"(41.85203030989389, -87.67809097304217)",0,7.06027397260274,0,0,0,0,0,0,0,0,0,0,0.00047,73.0966666666667,8.58,0.646666666666667,40.5421834971813,30.1147721646221,49.9076642526924
"3760","1229509","1717372","Restaurant","Risk 1 (High)",2012-06-08,"Canvass","Pass",1,0,0,2,0,0,0,3,0.334246575342466,0,2006-06-13,2015-06-15,2011-05-19,2011-06-16,2013-06-15,"SEE THRU CHINESE KITCHEN","6046 S WESTERN AVE","CHICAGO","IL","60636","15","w_15_p_50","8","Retail Food Establishment",41.783339253128,-87.683900471521,"(41.78333925312805, -87.68390047152104)",0,5.99178082191781,0,0,0,0,0,0,0,0,0,0,0,69.8733333333333,7.72333333333333,0.546666666666667,42.2912564500735,49.2628338572496,30.9137438999354
"3765","1271291","1717532","Grocery Store","Risk 1 (High)",2012-08-01,"Canvass","Pass",1,0,0,7,0,0,1,5,0.915068493150685,0,2006-08-14,2015-11-15,2011-10-25,2011-11-16,2013-11-15,"TONY'S FINER FOODS ENTERPRISES, INC.","4608 W BELMONT AVE","CHICAGO","IL","60641","30","w_30_p_39","17","Retail Food Establishment",41.938993824336,-87.7426989894672,"(41.93899382433603, -87.74269898946716)",0,5.96986301369863,0,1,0,1,0,0,0,0,0,0,0.00307666666666667,84.8233333333333,8.43,0.563333333333333,5.59563269950826,14.0758975590317,9.64349910880304
"3766","577749","1717536","Other","Risk 2 (Medium)",2011-12-15,"Canvass","Pass",1,0,0,3,0,0,0,0,2,1,2006-07-31,2015-10-15,2011-10-05,2011-10-16,2013-10-15,"PANADERIA TORRES BAKERY","3111 W 63RD ST","CHICAGO","IL","60629","15","w_15_p_25","8","Retail Food Establishment",41.778891003253,-87.7012144371975,"(41.77889100325303, -87.70121443719749)",0,5.37819634703196,0,0,0,0,0,0,0,0,0,0,0.01625,48.56,10.1966666666667,0.743333333333333,43.3161697901832,17.1009589487909,42.2946352156595
"3769","1300223","1717608","Restaurant","Risk 1 (High)",2012-10-30,"Canvass","Pass",1,0,0,6,0,0,0,8,1.4958904109589,0,2006-06-26,2015-11-15,2011-11-15,2011-11-16,2013-11-15,"RIOS DE SUDAMERICA","2010-2012 W ARMITAGE AVE","CHICAGO","IL","60647","32","w_32_p_5","14","Retail Food Establishment",41.9178572831557,-87.678120345204,"(41.91785728315573, -87.67812034520395)",0,6.35068493150685,1,0,0,0,0,0,0,0,0,0,0,47.6433333333333,17.7233333333333,0.583333333333333,72.3093057450864,17.9908306241158,18.2891809534439
"3771","1096561","1717703","Restaurant","Risk 1 (High)",2012-10-03,"Canvass","Pass",1,0,0,3,0,0,0,5,1.06849315068493,0,2006-07-12,2016-06-15,2012-06-01,2012-06-16,2014-06-15,"SAINT'S ALP TEAHOUSE","2131 S ARCHER AVE","CHICAGO","IL","60616","25","w_25_p_16","9","Retail Food Establishment",41.8536207444307,-87.6329813298556,"(41.853620744430685, -87.63298132985555)",0,6.23287671232877,0,0,0,0,0,0,0,0,0,0,0.000233333333333333,64.1633333333333,9.61333333333333,0.65,6.64641022517796,17.9411146696074,14.4486682756399
"3772","1114748","1717794","Other","Risk 1 (High)",2013-03-28,"Canvass","Pass",1,0,0,3,0,0,0,3,1.95890410958904,0,2007-02-14,2014-10-15,2012-10-09,2012-10-16,2014-10-15,"PANOZZO'S ITALIAN SPECIALTIES","1303 S MICHIGAN AVE 1","CHICAGO","IL","60605","2","w_2_p_60","1","Retail Food Establishment",41.8656487798801,-87.6239651762517,"(41.865648779880125, -87.62396517625166)",0,6.12043378995434,0,0,0,1,0,0,0,0,0,0,0,38.5433333333333,12.0266666666667,0.596666666666667,36.577805620764,26.0416149253494,5.1118589468018
"3774","659890","1717838","Restaurant","Risk 1 (High)",2012-01-05,"Canvass","Fail",0,0,1,6,0,0,0,6,1.03561643835616,0,2009-11-13,2014-08-15,2010-08-07,2010-08-16,2012-08-15,"SNUGGERY PUB","6731-6733 N OLMSTED AVE 1&2","CHICAGO","IL","60631","41","w_41_p_5","16","Retail Food Establishment",42.002809362733,-87.8178329663047,"(42.00280936273301, -87.81783296630468)",0,2.14520547945205,1,0,0,0,0,1,0,0,0,0,0,34.1533333333333,14.4533333333333,0.576666666666667,1.28846403041897,1.89133190805879,44.1037496670462
"3776","1230002","1717867","Grocery Store","Risk 1 (High)",2012-07-09,"Canvass","Fail",0,2,1,9,0,0,1,6,0.778082191780822,0,2006-06-20,2015-11-15,2011-10-25,2011-11-16,2013-11-15,"TONY'S FINER FOODS ENTERPRISES, INC.","3607 W FULLERTON AVE","CHICAGO","IL","60647","35","w_35_p_35","25","Retail Food Establishment",41.9244900939976,-87.717288130979,"(41.92449009399758, -87.71728813097901)",1,6.05753424657534,0,1,0,1,0,0,0,0,0,0,0,87.62,11,0.563333333333333,31.6446910399872,22.6006840584037,23.5406867200949
"3781","1326478","1717917","Restaurant","Risk 1 (High)",2013-03-21,"Canvass","Pass",1,0,0,5,0,0,0,1,0.967123287671233,0,2006-07-21,2015-01-15,2013-01-08,2013-01-16,2015-01-15,"SUPER POLLO Y TAQUERIA","4614 W DIVERSEY AVE  UNIT C","CHICAGO","IL","60639","31","w_31_p_30","25","Retail Food Establishment",41.9316964661089,-87.7425464550115,"(41.93169646610892, -87.74254645501154)",0,6.67123287671233,0,0,0,0,0,0,0,0,0,0,0.000563333333333333,31.5866666666667,17.4633333333333,0.613333333333333,45.1213079183565,18.4466727131227,11.1061504982507
"3784","1138461","1718018","Restaurant","Risk 1 (High)",2012-09-06,"Canvass","Pass w/ Conditions",0,2,0,4,0,0,0,2,1.21369863013699,0,2006-09-12,2016-09-15,2010-08-17,2010-09-16,2012-09-15,"MARKET CREATIONS","130 E RANDOLPH ST  GF2","CHICAGO","IL","60601","42","w_42_p_44","1","Retail Food Establishment",41.8845883719691,-87.6232725610553,"(41.884588371969095, -87.62327256105529)",1,5.98904109589041,0,0,0,0,0,0,0,0,0,0,0.00798333333333333,82.36,7.82333333333333,0.72,4.09421040868175,12.7364244453639,0.0175753506291101
"3786","612569","1718041","Restaurant","Risk 1 (High)",2011-11-18,"Canvass","Pass",1,0,0,4,0,0,0,3,0.978082191780822,0,2006-07-18,2016-02-15,2010-02-03,2010-02-16,2012-02-15,"RUTH'S CHRIS STEAK HOUSE","431 N DEARBORN ST 1ST & 2ND","CHICAGO","IL","60654","42","w_42_p_55","18","Retail Food Establishment",41.8900821736006,-87.6294615287741,"(41.89008217360064, -87.6294615287741)",0,5.3398401826484,1,0,0,0,0,0,0,0,0,0,0,50.6,11.65,0.523333333333333,23.348063488708,13.302696052013,0.000934218807127087
"3787","598526","1718103","Restaurant","Risk 1 (High)",2011-12-15,"Canvass","Pass",1,0,0,4,0,0,0,4,0.673972602739726,0,2006-06-27,2013-12-15,2009-12-14,2009-12-16,2011-12-15,"MUNDIAL RESTAURANT","1640 W 18TH ST","CHICAGO","IL","60608","25","w_25_p_19","12","Retail Food Establishment",41.8578765401781,-87.6678994187193,"(41.85787654017807, -87.6678994187193)",0,5.47134703196347,0,0,0,0,0,0,0,0,0,0,0.01625,48.56,10.1966666666667,0.743333333333333,12.2739884212525,21.5869009477195,41.8404231648592
"3790","1206391","1718300","Restaurant","Risk 1 (High)",2012-12-10,"Canvass","Pass w/ Conditions",0,1,0,4,0,1,0,2,2,0,2006-07-03,2014-11-15,2012-11-01,2012-11-16,2014-11-15,"PRONTO 'ZA, LLC","1234 N HALSTED ST  D","CHICAGO","IL","60622","32","w_32_p_46","18","Retail Food Establishment",41.9045021071799,-87.648266867804,"(41.90450210717989, -87.64826686780404)",1,6.4439497716895,0,0,0,0,0,0,0,0,0,0,0.00423333333333333,42.9166666666667,11.1433333333333,0.816666666666667,3.00739343967003,11.6371029602222,0.652395799059772
"3791","920253","1718364","Other","Risk 1 (High)",2012-04-24,"Canvass","Fail",0,0,1,6,0,1,2,5,0.646575342465753,0,2006-09-18,2016-10-15,2010-10-07,2010-10-16,2012-10-15,"GARY COMER YOUTH CENTER","7200 S INGLESIDE AVE","CHICAGO","IL","60619","5","w_5_p_45","3","Retail Food Establishment",41.7640703190709,-87.6020108469207,"(41.764070319070946, -87.60201084692068)",0,5.6027397260274,0,0,1,0,0,0,0,0,0,0,0,49.7033333333333,13.8233333333333,0.493333333333333,2.61290770610557,22.0098654951254,3.52626000841674
"3792","1326479","1718364","Other","Risk 1 (High)",2013-03-21,"Canvass","Pass w/ Conditions",0,1,0,2,0,0,1,6,0.884931506849315,0,2006-09-18,2016-10-15,2012-10-15,2012-10-16,2014-10-15,"GARY COMER YOUTH CENTER","7200 S INGLESIDE AVE","CHICAGO","IL","60619","5","w_5_p_45","3","Retail Food Establishment",41.7640703190709,-87.6020108469207,"(41.764070319070946, -87.60201084692068)",1,6.50958904109589,0,0,1,0,0,0,0,0,0,0,0.000563333333333333,31.5866666666667,17.4633333333333,0.613333333333333,14.750917549246,2.2883787679849,0.907034430880647
"3794","1114861","1718535","Restaurant","Risk 1 (High)",2013-06-07,"Canvass","Pass w/ Conditions",0,1,1,8,0,0,0,3,1.19178082191781,0,2006-10-04,2014-10-15,2012-09-21,2012-10-16,2014-10-15,"FORNETTO-MEI ON GRANT","1108 S MICHIGAN AVE","CHICAGO","IL","60605","2","w_2_p_8","1","Retail Food Establishment",41.8690022154229,-87.6242700660108,"(41.869002215422874, -87.6242700660108)",1,6.67945205479452,1,0,0,0,0,0,0,0,1,0,0.00140666666666667,64.04,8.60333333333333,0.613333333333333,11.8272228831642,19.8961469746931,0.366350070580431
"3795","1324604","1718547","Restaurant","Risk 1 (High)",2013-08-08,"Canvass","Pass",1,0,0,2,0,0,0,5,0.767123287671233,0,2006-06-22,2014-09-15,2013-07-25,2012-09-16,2014-09-15,"JIMMY JOHN'S","205 W MONROE ST","CHICAGO","IL","60606","2","w_2_p_49","1","Retail Food Establishment",41.8805478978066,-87.6339806669504,"(41.880547897806615, -87.63398066695044)",0,7.13424657534247,0,0,0,0,0,0,0,0,0,0,0.00075,79.8833333333333,9.47333333333333,0.713333333333333,11.5141281831834,17.7474807231684,0.000000248554570707505
"3796","1096321","17186","Restaurant","Risk 1 (High)",2012-05-21,"Canvass","Pass",1,0,0,3,0,1,0,3,0.767123287671233,0,2006-08-16,2016-06-15,2010-06-10,2010-06-16,2012-06-15,"TOON'S BAR & GRILL","3857 N SOUTHPORT AVE  1","CHICAGO","IL","60613","44","w_44_p_25","19","Retail Food Establishment",41.9524016406276,-87.6640182731903,"(41.95240164062764, -87.66401827319031)",0,5.76712328767123,0,0,0,0,0,0,1,0,0,0,0.000593333333333333,83.7433333333333,10.4733333333333,0.42,22.0155984813415,28.2791504793012,17.7266906058556
"3800","521921","1718772","Restaurant","Risk 2 (Medium)",2011-12-07,"Canvass","Pass w/ Conditions",0,1,1,5,0,0,0,0,2,1,2006-07-26,2015-09-15,2011-09-08,2011-09-16,2013-09-15,"CHICAGO SUB & GRILL INC.,","5131 N DAMEN AVE 1","CHICAGO","IL","60625","47","w_47_p_11","20","Retail Food Establishment",41.9757167323579,-87.6792458084112,"(41.97571673235794, -87.67924580841124)",1,5.36997716894977,0,0,0,0,0,0,0,0,0,0,0.00139333333333333,43.6633333333333,13.5433333333333,0.736666666666667,10.5583556674124,8.33561854779438,3.20890706534315
"3810","545740","1719251","Restaurant","Risk 1 (High)",2012-01-10,"Canvass","Fail",0,0,2,3,0,0,0,3,0.597260273972603,0,2006-06-29,2013-09-15,2011-10-05,2011-09-16,2013-09-15,"SUBWAY","10354 S HALSTED ST","CHICAGO","IL","60628","34","w_34_p_21","22","Retail Food Establishment",41.7052964925479,-87.6429309509461,"(41.705296492547895, -87.64293095094614)",0,5.537100456621,0,0,0,0,0,0,0,0,0,0,0,44.0133333333333,8.41,0.683333333333333,39.4514908589386,11.7366109461103,22.8551041930017
"3813","1206427","17234","Restaurant","Risk 1 (High)",2013-02-04,"Canvass","Pass",1,0,0,4,0,0,0,5,1.7013698630137,0,2006-11-16,2015-11-15,2011-11-15,2011-11-16,2013-11-15,"ARTURO'S TACOS","2001 N WESTERN AVE","CHICAGO","IL","60647","32","w_32_p_14","14","Retail Food Establishment",41.9176078915775,-87.687263997163,"(41.91760789157746, -87.68726399716304)",0,6.22465753424658,1,0,0,0,0,0,0,0,0,0,0.000986666666666667,20.9833333333333,11.8133333333333,0.696666666666667,26.6688077621956,48.1656488819493,9.53930029862389
"3820","1114508","1732","Restaurant","Risk 1 (High)",2012-10-17,"Canvass","Pass",1,0,0,9,0,0,0,4,0.884931506849315,0,2006-05-16,2016-04-15,2012-03-07,2012-04-16,2014-04-15,"EXCHEQUER RESTAURANT","224-226 S WABASH AVE","CHICAGO","IL","60604","42","w_42_p_9","1","Retail Food Establishment",41.8789040388402,-87.6262504803431,"(41.87890403884019, -87.62625048034315)",0,6.42739726027397,1,0,0,0,0,0,0,0,0,0,0.00537333333333333,65.02,13.6633333333333,0.716666666666667,14.6225114003806,11.1564214406256,0.00132976819722063
"3824","1114943","1737178","Restaurant","Risk 1 (High)",2013-07-29,"Canvass","Pass",1,0,0,5,0,0,0,2,0.958904109589041,0,2006-07-12,2016-10-15,2012-10-01,2012-10-16,2014-10-15,"MA&I","1234 S MICHIGAN AVE 1","CHICAGO","IL","60605","2","w_2_p_40","1","Retail Food Establishment",41.8664892793063,-87.624279304789,"(41.866489279306265, -87.62427930478904)",0,7.05205479452055,1,0,0,0,0,0,0,0,0,0,0.00166666666666667,69.21,10.6933333333333,0.66,14.7560974725778,22.5471444874694,14.7534129456617
"3825","567589","1737191","Other","Risk 1 (High)",2011-09-01,"Canvass","Pass",1,0,0,1,0,0,0,2,0.879452054794521,0,2006-11-01,2014-03-15,2010-03-12,2010-03-16,2012-03-15,"1ST UNITED METHODIST CHURCH OF CHICAGO AID SOCIETY","77 W WASHINGTON ST  615","CHICAGO","IL","60602","42","w_42_p_9","1","Retail Food Establishment",41.8831005395016,-87.6303312119183,"(41.883100539501605, -87.63033121191829)",0,4.83550228310502,0,0,0,0,0,0,0,0,0,0,0.00083,81.35,7.66,0.626666666666667,6.30804576537583,17.6325306614526,0.0000179923884184895
"3832","614470","1737961","Restaurant","Risk 1 (High)",2011-09-12,"Canvass","Fail",0,0,1,2,0,0,0,0,2,1,2006-08-07,2016-10-15,2010-10-13,2010-10-16,2012-10-15,"COCO'S FAMOUS FRIED LOBSTER","426 S CLARK ST","CHICAGO","IL","60605","2","w_2_p_49","1","Retail Food Establishment",41.87632099413,-87.6308794018276,"(41.876320994130005, -87.63087940182764)",0,5.1013698630137,0,0,0,0,0,0,0,0,0,0,0.000546666666666667,74.16,6.24,0.773333333333333,13.7772050356847,10.3520487469115,0.000162132189057055
"3840","1235939","1738099","Restaurant","Risk 1 (High)",2013-08-26,"Canvass","Pass",1,0,0,3,0,0,0,4,1.25753424657534,0,2006-09-05,2015-07-15,2013-07-11,2013-07-16,2015-07-15,"RANALLIS","1508-1512 W BERWYN AVE","CHICAGO","IL","60640","40","w_40_p_43","20","Retail Food Establishment",41.9781233577649,-87.6687558692362,"(41.97812335776488, -87.6687558692362)",0,6.97808219178082,1,0,0,0,0,0,0,0,0,0,0,81.8333333333333,8.70333333333333,0.586666666666667,10.0625349116615,11.414982580271,23.6459864439079
"3842","598550","1738300","Other","Risk 1 (High)",2012-01-05,"Canvass","Pass",1,0,0,5,0,0,0,4,1.05205479452055,0,2006-10-19,2015-03-15,2011-03-10,2011-03-16,2013-03-15,"ARAMARK at Christian Ind League","2750 W ROOSEVELT RD 1","CHICAGO","IL","60608","28","w_28_p_61","11","Retail Food Establishment",41.8666251240239,-87.695514809615,"(41.866625124023905, -87.69551480961502)",0,5.21655251141553,0,0,0,0,0,0,0,0,0,0,0,34.1533333333333,14.4533333333333,0.576666666666667,15.0215245056511,13.8923409139424,16.9543993040069
"3844","1106545","1738328","Restaurant","Risk 2 (Medium)",2013-05-10,"Canvass","Pass",1,0,0,3,0,0,0,5,1.5013698630137,0,2006-12-05,2015-10-15,2011-10-17,2011-10-16,2013-10-15,"LA BELLA CAFE & INTERNET","6624 N CLARK ST  2","CHICAGO","IL","60626","40","w_40_p_28","24","Retail Food Establishment",42.0024737243056,-87.672276030343,"(42.002473724305595, -87.67227603034296)",0,6.43276255707763,0,0,0,0,0,0,0,0,0,0,0.00591,66.9833333333333,5.59666666666667,0.53,20.5157805742762,40.494894343723,4.23061763026576
"3845","555341","1738553","Restaurant","Risk 1 (High)",2011-11-21,"Canvass","Pass",1,0,0,3,0,0,0,5,0.556164383561644,0,2006-07-21,2015-06-15,2011-05-19,2011-06-16,2013-06-15,"SEE THRU CHINESE","7118 S WESTERN AVE","CHICAGO","IL","60636","18","w_18_p_5","8","Retail Food Establishment",41.7640985409272,-87.6833731941856,"(41.76409854092722, -87.68337319418565)",0,5.3398401826484,0,0,0,0,0,0,0,0,0,0,0,55.2033333333333,18.01,0.566666666666667,41.2730496340318,44.6038389470195,42.086388523059
"3847","1138512","1738594","Restaurant","Risk 1 (High)",2012-09-21,"Canvass","Pass",1,0,0,1,0,0,0,3,1.13698630136986,0,2006-11-07,2016-09-15,2012-08-23,2012-09-16,2014-09-15,"MORTON'S STEAKHOUSE-WACKER PLACE","65 E WACKER PL","CHICAGO","IL","60601","42","w_42_p_9","1","Retail Food Establishment",41.8867042302493,-87.6254963741073,"(41.886704230249315, -87.62549637410729)",0,5.87659817351598,1,1,0,0,0,0,0,1,0,0,0.000416666666666667,68.63,13.4166666666667,0.503333333333333,14.7267301513036,14.84702209938,0.00000491145485933743
